Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-01 11:30:00-04:00,159.0800018310547,161.1199951171875,158.9499969482422,5.081163986474357,15462301,0.0,0.0
2023-05-01 12:30:00-04:00,160.97999572753906,162.42999267578125,160.94000244140625,5.08722591133396,12520029,0.0,0.0
2023-05-01 13:30:00-04:00,161.93499755859375,162.639892578125,161.41000366210938,5.085000387383749,10629849,0.0,0.0
2023-05-01 14:30:00-04:00,161.5850067138672,161.61000061035156,160.55999755859375,5.0821394546425545,11290405,0.0,0.0
2023-05-01 15:30:00-04:00,161.1300048828125,162.11000061035156,160.92999267578125,5.086237380044355,7078978,0.0,0.0
2023-05-02 09:30:00-04:00,162.58990478515625,165.49000549316406,162.33999633789062,5.098676651270578,33645922,0.0,0.0
2023-05-02 10:30:00-04:00,164.32000732421875,164.4499053955078,161.00999450683594,5.082459697173612,23324790,0.0,0.0
2023-05-02 11:30:00-04:00,161.19000244140625,161.41990661621094,159.75,5.083422174498375,18864054,0.0,0.0
2023-05-02 12:30:00-04:00,161.3249969482422,162.40989685058594,161.1649932861328,5.08277236021377,12148058,0.0,0.0
2023-05-02 13:30:00-04:00,161.22039794921875,162.23989868164062,160.16000366210938,5.077055169681361,12797673,0.0,0.0
2023-05-02 14:30:00-04:00,160.32000732421875,161.07000732421875,159.860107421875,5.074986305284329,14112392,0.0,0.0
2023-05-02 15:30:00-04:00,159.97999572753906,160.6199951171875,158.92999267578125,5.076797462073348,10504295,0.0,0.0
2023-05-03 09:30:00-04:00,160.00999450683594,164.86000061035156,159.91000366210938,5.099433412467629,29037187,0.0,0.0
2023-05-03 10:30:00-04:00,163.9499053955078,165.0,162.85000610351562,5.09391765901573,17719538,0.0,0.0
2023-05-03 11:30:00-04:00,163.02999877929688,164.4512939453125,162.9199981689453,5.10136225155373,11368454,0.0,0.0
2023-05-03 12:30:00-04:00,164.25,165.0,163.3000946044922,5.104914650852011,10620595,0.0,0.0
2023-05-03 13:30:00-04:00,164.8300018310547,164.99000549316406,163.36000061035156,5.103518325323866,13555031,0.0,0.0
2023-05-03 14:30:00-04:00,164.5959930419922,164.99000549316406,161.72000122070312,5.086372717421072,22662546,0.0,0.0
2023-05-03 15:30:00-04:00,161.82000732421875,161.89999389648438,160.2888946533203,5.078967859195759,12115577,0.0,0.0
2023-05-04 09:30:00-04:00,162.7100067138672,162.9499969482422,159.64999389648438,5.076672725638416,30434161,0.0,0.0
2023-05-04 10:30:00-04:00,160.24000549316406,162.63999938964844,159.82000732421875,5.087596335232384,18357096,0.0,0.0
2023-05-04 11:30:00-04:00,161.9949951171875,162.36000061035156,160.75999450683594,5.087472844444371,12113786,0.0,0.0
2023-05-04 12:30:00-04:00,161.9600067138672,162.0,160.49000549316406,5.083266004050926,11218125,0.0,0.0
2023-05-04 13:30:00-04:00,161.3000030517578,162.27999877929688,161.23500061035156,5.085186029137247,7783905,0.0,0.0
2023-05-04 14:30:00-04:00,161.60000610351562,161.93899536132812,161.02999877929688,5.085124183856274,8105969,0.0,0.0
2023-05-04 15:30:00-04:00,161.60499572753906,161.8300018310547,161.0399932861328,5.082800942753569,4728767,0.0,0.0
2023-05-05 09:30:00-04:00,163.97000122070312,167.33999633789062,163.50999450683594,5.117215036897635,31647687,0.0,0.0
2023-05-05 10:30:00-04:00,166.8800048828125,169.10000610351562,166.8800048828125,5.127365891730042,19184162,0.0,0.0
2023-05-05 11:30:00-04:00,168.58999633789062,168.72999572753906,167.60000610351562,5.124737518732724,11091610,0.0,0.0
2023-05-05 12:30:00-04:00,168.1300048828125,169.39999389648438,167.72000122070312,5.13119965071006,11204119,0.0,0.0
2023-05-05 13:30:00-04:00,169.22999572753906,170.44000244140625,169.14999389648438,5.136573462639866,12594621,0.0,0.0
2023-05-05 14:30:00-04:00,170.1300048828125,170.78990173339844,169.75999450683594,5.136739192413546,10439861,0.0,0.0
2023-05-05 15:30:00-04:00,170.16000366210938,170.24000549316406,169.72000122070312,5.1362101600702275,7252714,0.0,0.0
2023-05-08 09:30:00-04:00,173.72000122070312,173.8000030517578,169.64999389648438,5.134797947498369,37355809,0.0,0.0
2023-05-08 10:30:00-04:00,169.85000610351562,171.50999450683594,169.19000244140625,5.139343941619994,19094202,0.0,0.0
2023-05-08 11:30:00-04:00,170.59939575195312,172.16000366210938,170.25,5.145930470508518,12904181,0.0,0.0
2023-05-08 12:30:00-04:00,171.7198944091797,172.2989959716797,171.1199951171875,5.148711777310777,11638954,0.0,0.0
2023-05-08 13:30:00-04:00,172.2113037109375,172.4600067138672,170.02999877929688,5.142047718642719,12980262,0.0,0.0
2023-05-08 14:30:00-04:00,171.05999755859375,171.92999267578125,170.9600067138672,5.144337761259059,10223338,0.0,0.0
2023-05-08 15:30:00-04:00,171.4499969482422,171.9499969482422,171.27999877929688,5.146622038812372,6158119,0.0,0.0
2023-05-09 09:30:00-04:00,168.42999267578125,169.82000732421875,167.92019653320312,5.12432104397308,25372311,0.0,0.0
2023-05-09 10:30:00-04:00,168.08999633789062,168.7899932861328,167.0500030517578,5.120919490055095,14463898,0.0,0.0
2023-05-09 11:30:00-04:00,167.5,167.6179962158203,166.6300048828125,5.115854381296518,11776576,0.0,0.0
2023-05-09 12:30:00-04:00,166.63999938964844,167.77999877929688,166.55999755859375,5.121162432418966,10615922,0.0,0.0
2023-05-09 13:30:00-04:00,167.523193359375,168.44000244140625,167.25,5.1251490120413745,9226042,0.0,0.0
2023-05-09 14:30:00-04:00,168.1999969482422,168.75,167.86000061035156,5.1268170230268035,8933133,0.0,0.0
2023-05-09 15:30:00-04:00,168.49000549316406,169.16000366210938,168.4600067138672,5.130845034253078,6498192,0.0,0.0
2023-05-10 09:30:00-04:00,172.5500030517578,174.42999267578125,171.39999389648438,5.153637812048082,35466575,0.0,0.0
2023-05-10 10:30:00-04:00,173.05999755859375,173.67999267578125,168.5500030517578,5.132331291293592,24710462,0.0,0.0
2023-05-10 11:30:00-04:00,169.41000366210938,169.8699951171875,167.8300018310547,5.128239910335684,13171675,0.0,0.0
2023-05-10 12:30:00-04:00,168.69000244140625,169.39999389648438,167.36000061035156,5.12056530972349,12486229,0.0,0.0
2023-05-10 13:30:00-04:00,167.42999267578125,168.5500030517578,166.67999267578125,5.125674406599324,11583202,0.0,0.0
2023-05-10 14:30:00-04:00,168.2899932861328,169.63999938964844,168.1999969482422,5.130667678856124,12676767,0.0,0.0
2023-05-10 15:30:00-04:00,169.14999389648438,169.5,168.36000061035156,5.127232459786019,7260319,0.0,0.0
2023-05-11 09:30:00-04:00,168.6999969482422,169.61000061035156,166.7899932861328,5.125094307255105,26412183,0.0,0.0
2023-05-11 10:30:00-04:00,168.17999267578125,169.29989624023438,167.44000244140625,5.130963193583406,16048120,0.0,0.0
2023-05-11 11:30:00-04:00,169.19000244140625,169.99989318847656,168.6300048828125,5.1290444900101875,11140974,0.0,0.0
2023-05-11 12:30:00-04:00,168.86000061035156,169.7100067138672,168.72999572753906,5.130493179523949,8509353,0.0,0.0
2023-05-11 13:30:00-04:00,169.1199951171875,169.49000549316406,168.6428985595703,5.132204375560558,7676390,0.0,0.0
2023-05-11 14:30:00-04:00,169.4080047607422,170.47999572753906,169.36000061035156,5.135445447941679,10395013,0.0,0.0
2023-05-11 15:30:00-04:00,169.92999267578125,173.57000732421875,169.36000061035156,5.1478432390039295,17558921,0.0,0.0
2023-05-12 09:30:00-04:00,176.07000732421875,177.3800048828125,171.8300018310547,5.1473375296266575,52454509,0.0,0.0
2023-05-12 10:30:00-04:00,171.9600067138672,172.97000122070312,170.19000244140625,5.137003603668999,25364195,0.0,0.0
2023-05-12 11:30:00-04:00,170.2100067138672,170.4600067138672,167.61000061035156,5.123865791541461,24227352,0.0,0.0
2023-05-12 12:30:00-04:00,167.97999572753906,168.8000030517578,167.22999572753906,5.125866973063001,16573697,0.0,0.0
2023-05-12 13:30:00-04:00,168.3249969482422,168.6999969482422,167.38999938964844,5.12307075978896,11844862,0.0,0.0
2023-05-12 14:30:00-04:00,167.83999633789062,168.93089294433594,167.3300018310547,5.128121971462072,12819128,0.0,0.0
2023-05-12 15:30:00-04:00,168.6999969482422,169.0399932861328,167.27000427246094,5.123904486521474,12245874,0.0,0.0
2023-05-15 09:30:00-04:00,167.65499877929688,169.6999969482422,165.14999389648438,5.113539579135173,32020310,0.0,0.0
2023-05-15 10:30:00-04:00,166.2449951171875,166.88999938964844,164.54989624023438,5.111686519776361,17621529,0.0,0.0
2023-05-15 11:30:00-04:00,165.9499969482422,168.00999450683594,165.77999877929688,5.121882623221437,14808337,0.0,0.0
2023-05-15 12:30:00-04:00,167.6501007080078,168.42999267578125,167.25,5.124380602866856,10393058,0.0,0.0
2023-05-15 13:30:00-04:00,168.06179809570312,168.1300048828125,166.9199981689453,5.120505614295017,10659451,0.0,0.0
2023-05-15 14:30:00-04:00,167.4199981689453,167.49000549316406,165.80999755859375,5.112529236838157,10698775,0.0,0.0
2023-05-15 15:30:00-04:00,166.08999633789062,166.5399932861328,165.64999389648438,5.114124033438493,6975517,0.0,0.0
2023-05-16 09:30:00-04:00,165.64999389648438,167.55999755859375,164.35000610351562,5.120804238035472,28269977,0.0,0.0
2023-05-16 10:30:00-04:00,167.4499969482422,169.4199981689453,167.16000366210938,5.1274104254309725,18020917,0.0,0.0
2023-05-16 11:30:00-04:00,168.5648956298828,169.51840209960938,167.9199981689453,5.126520189725055,11617670,0.0,0.0
2023-05-16 12:30:00-04:00,168.4219970703125,168.97000122070312,167.85499572753906,5.125848479588568,9570871,0.0,0.0
2023-05-16 13:30:00-04:00,168.32009887695312,168.86000061035156,166.75999450683594,5.11799317282659,10569064,0.0,0.0
2023-05-16 14:30:00-04:00,167.02000427246094,167.86000061035156,166.50999450683594,5.120983351265121,9363773,0.0,0.0
2023-05-16 15:30:00-04:00,167.5,167.5399932861328,166.38999938964844,5.11517546603995,6194362,0.0,0.0
2023-05-17 09:30:00-04:00,167.875,172.28990173339844,167.18499755859375,5.146435737267777,40007779,0.0,0.0
2023-05-17 10:30:00-04:00,171.82000732421875,173.99000549316406,171.80999755859375,5.154620166627333,26944673,0.0,0.0
2023-05-17 11:30:00-04:00,173.24000549316406,173.8000030517578,172.36000061035156,5.151324364017323,13551219,0.0,0.0
2023-05-17 12:30:00-04:00,172.67999267578125,173.55999755859375,172.63999938964844,5.155947591764863,10583809,0.0,0.0
2023-05-17 13:30:00-04:00,173.4600067138672,174.22000122070312,173.4199981689453,5.158258982075419,11274621,0.0,0.0
2023-05-17 14:30:00-04:00,173.8867950439453,174.5,173.1999969482422,5.158535049667224,11228922,0.0,0.0
2023-05-17 15:30:00-04:00,173.91000366210938,174.5,173.5800018310547,5.158192893561811,8159229,0.0,0.0
2023-05-18 09:30:00-04:00,174.42999267578125,175.5998992919922,172.4499969482422,5.164985974848335,34513615,0.0,0.0
2023-05-18 10:30:00-04:00,175.03199768066406,175.52000427246094,173.42999267578125,5.164214347127382,17520334,0.0,0.0
2023-05-18 11:30:00-04:00,174.91000366210938,175.75,174.13999938964844,5.161380173789437,13539619,0.0,0.0
2023-05-18 12:30:00-04:00,174.3800048828125,175.52000427246094,173.88999938964844,5.165522832677748,10976803,0.0,0.0
2023-05-18 13:30:00-04:00,175.13999938964844,175.47999572753906,174.08999633789062,5.164100052349159,9213378,0.0,0.0
2023-05-18 14:30:00-04:00,174.8699951171875,176.2899932861328,174.80999755859375,5.170940180781179,10630066,0.0,0.0
2023-05-18 15:30:00-04:00,176.08999633789062,177.05999755859375,175.9499969482422,5.175528067004958,8586123,0.0,0.0
2023-05-19 09:30:00-04:00,177.14999389648438,181.27999877929688,176.6999969482422,5.199988750346541,38191034,0.0,0.0
2023-05-19 10:30:00-04:00,181.2747039794922,181.9499969482422,178.82000732421875,5.186379754265782,26951012,0.0,0.0
2023-05-19 11:30:00-04:00,178.82000732421875,179.75,177.22000122070312,5.1876098036433085,21559892,0.0,0.0
2023-05-19 12:30:00-04:00,179.0399932861328,180.49000549316406,178.36000061035156,5.195457096557253,14764117,0.0,0.0
2023-05-19 13:30:00-04:00,180.4600067138672,180.57000732421875,179.52000427246094,5.191038338272873,11614825,0.0,0.0
2023-05-19 14:30:00-04:00,179.64999389648438,179.89999389648438,178.6999969482422,5.189952379281408,11720322,0.0,0.0
2023-05-19 15:30:00-04:00,179.47000122070312,180.27499389648438,179.41090393066406,5.193678839542625,7917213,0.0,0.0
2023-05-22 09:30:00-04:00,180.6999969482422,185.39999389648438,180.11000061035156,5.214446527423398,40369904,0.0,0.0
2023-05-22 10:30:00-04:00,183.91409301757812,185.8800048828125,183.85000610351562,5.223728509556964,19582558,0.0,0.0
2023-05-22 11:30:00-04:00,185.6199951171875,186.2574005126953,184.82000732421875,5.222111024075724,14558611,0.0,0.0
2023-05-22 12:30:00-04:00,185.3000030517578,186.22000122070312,184.6699981689453,5.225746673713202,11038432,0.0,0.0
2023-05-22 13:30:00-04:00,186.01849365234375,187.4600067138672,186.00999450683594,5.233352077925884,12431776,0.0,0.0
2023-05-22 14:30:00-04:00,187.43499755859375,189.32000732421875,187.16000366210938,5.2403698697785925,19665788,0.0,0.0
2023-05-22 15:30:00-04:00,188.74000549316406,189.24000549316406,188.25999450683594,5.241376537318388,10752284,0.0,0.0
2023-05-23 09:30:00-04:00,186.1999969482422,192.0,186.06500244140625,5.255841366797499,43081304,0.0,0.0
2023-05-23 10:30:00-04:00,191.67999267578125,192.9600067138672,190.6300048828125,5.253372335617399,24337794,0.0,0.0
2023-05-23 11:30:00-04:00,191.22000122070312,191.24000549316406,187.92999267578125,5.236495123687289,19716349,0.0,0.0
2023-05-23 12:30:00-04:00,188.00999450683594,189.1898956298828,186.1999969482422,5.233832148026314,23714944,0.0,0.0
2023-05-23 13:30:00-04:00,187.5,187.82989501953125,185.57000732421875,5.226445380543586,18161180,0.0,0.0
2023-05-23 14:30:00-04:00,186.14999389648438,187.02000427246094,185.25999450683594,5.224888778288119,17100471,0.0,0.0
2023-05-23 15:30:00-04:00,185.8699951171875,186.39999389648438,185.67010498046875,5.224509372401972,7890131,0.0,0.0
2023-05-24 09:30:00-04:00,182.22999572753906,182.94000244140625,178.22000122070312,5.185484578771338,42319156,0.0,0.0
2023-05-24 10:30:00-04:00,178.66000366210938,181.49000549316406,178.3800048828125,5.198386504315621,20989322,0.0,0.0
2023-05-24 11:30:00-04:00,180.97999572753906,182.52999877929688,180.39999389648438,5.199536280585633,16668716,0.0,0.0
2023-05-24 12:30:00-04:00,181.17849731445312,182.52000427246094,180.8800048828125,5.205873056072796,13914048,0.0,0.0
2023-05-24 13:30:00-04:00,182.33999633789062,183.80999755859375,182.0417022705078,5.2061878226172675,15164394,0.0,0.0
2023-05-24 14:30:00-04:00,182.4053955078125,183.66000366210938,181.64999389648438,5.211561028499831,14272287,0.0,0.0
2023-05-24 15:30:00-04:00,183.39999389648438,184.22000122070312,182.75999450683594,5.208720836074089,9484093,0.0,0.0
2023-05-25 09:30:00-04:00,186.5399932861328,186.77999877929688,180.5800018310547,5.206859779467381,27665935,0.0,0.0
2023-05-25 10:30:00-04:00,182.5500030517578,185.0399932861328,182.17999267578125,5.21708021895757,17181211,0.0,0.0
2023-05-25 11:30:00-04:00,184.40499877929688,185.30999755859375,183.44000244140625,5.2217602141747745,11625470,0.0,0.0
2023-05-25 12:30:00-04:00,185.27000427246094,185.61000061035156,183.9499969482422,5.216499720854375,9363950,0.0,0.0
2023-05-25 13:30:00-04:00,184.2904052734375,185.77000427246094,184.07000732421875,5.218894780839316,9484488,0.0,0.0
2023-05-25 14:30:00-04:00,184.7100067138672,184.77630615234375,182.75,5.217568162670891,11184917,0.0,0.0
2023-05-25 15:30:00-04:00,184.5,184.88999938964844,184.1699981689453,5.217324220575364,5938047,0.0,0.0
2023-05-26 09:30:00-04:00,184.6199951171875,190.72999572753906,184.52999877929688,5.248496665148782,36731766,0.0,0.0
2023-05-26 10:30:00-04:00,190.27999877929688,191.52999877929688,189.7100067138672,5.253476869732881,20439938,0.0,0.0
2023-05-26 11:30:00-04:00,191.24000549316406,194.85000610351562,191.24000549316406,5.268579545140207,22646949,0.0,0.0
2023-05-26 12:30:00-04:00,194.13609313964844,198.60000610351562,193.97000122070312,5.283812655574393,26830579,0.0,0.0
2023-05-26 13:30:00-04:00,197.13999938964844,197.7899932861328,195.1699981689453,5.27821671663708,19036706,0.0,0.0
2023-05-26 14:30:00-04:00,196.02000427246094,197.25,194.63999938964844,5.273079527070908,16987814,0.0,0.0
2023-05-26 15:30:00-04:00,195.0124053955078,195.0500030517578,191.88999938964844,5.263518879964284,14816869,0.0,0.0
2023-05-30 09:30:00-04:00,199.97000122070312,204.47999572753906,197.52999877929688,5.29923895408486,48688752,0.0,0.0
2023-05-30 10:30:00-04:00,200.1999969482422,201.49000549316406,199.08999633789062,5.29811738012142,17697443,0.0,0.0
2023-05-30 11:30:00-04:00,199.9799041748047,201.14999389648438,199.3300018310547,5.295914503345424,12842963,0.0,0.0
2023-05-30 12:30:00-04:00,199.5399932861328,200.22999572753906,198.52999877929688,5.293003283996341,10829157,0.0,0.0
2023-05-30 13:30:00-04:00,198.92999267578125,200.2899932861328,197.58419799804688,5.298566816633949,11905400,0.0,0.0
2023-05-30 14:30:00-04:00,200.0399932861328,201.99000549316406,200.0399932861328,5.3037898832858925,15582091,0.0,0.0
2023-05-30 15:30:00-04:00,201.1082000732422,201.44000244140625,200.07000732421875,5.304249747335974,8281455,0.0,0.0
2023-05-31 09:30:00-04:00,201.77000427246094,202.99000549316406,196.24000549316406,5.285130829481993,39480687,0.0,0.0
2023-05-31 10:30:00-04:00,197.3800048828125,198.39999389648438,195.1199951171875,5.2780891237881,20825295,0.0,0.0
2023-05-31 11:30:00-04:00,195.9949951171875,197.44000244140625,195.36000061035156,5.280085148579794,13592671,0.0,0.0
2023-05-31 12:30:00-04:00,196.38169860839844,198.07000732421875,195.9499969482422,5.288418528204556,11937462,0.0,0.0
2023-05-31 13:30:00-04:00,198.04319763183594,200.6699981689453,197.8719940185547,5.300814246746624,17305802,0.0,0.0
2023-05-31 14:30:00-04:00,200.4600067138672,200.61000061035156,198.54269409179688,5.293153528903876,13951689,0.0,0.0
2023-05-31 15:30:00-04:00,198.97000122070312,203.9499969482422,198.63999938964844,5.317776761788898,16272612,0.0,0.0
2023-06-01 09:30:00-04:00,202.58999633789062,205.99000549316406,199.3699951171875,5.306880603259997,41669547,0.0,0.0
2023-06-01 10:30:00-04:00,201.74000549316406,204.99000549316406,200.8730926513672,5.318316020150063,21216890,0.0,0.0
2023-06-01 11:30:00-04:00,204.02999877929688,206.88999938964844,203.35000610351562,5.329888672859291,18729009,0.0,0.0
2023-06-01 12:30:00-04:00,206.39999389648438,207.19000244140625,205.0,5.332430825091161,15210230,0.0,0.0
2023-06-01 13:30:00-04:00,206.94500732421875,208.69000244140625,206.44949340820312,5.338793573751685,16486707,0.0,0.0
2023-06-01 14:30:00-04:00,208.27000427246094,209.8000030517578,207.36090087890625,5.337088944971512,19224289,0.0,0.0
2023-06-01 15:30:00-04:00,207.9062957763672,208.35000610351562,206.77999877929688,5.335131339670753,11457757,0.0,0.0
2023-06-02 09:30:00-04:00,210.14999389648438,214.25,209.7519989013672,5.364713516197727,47033658,0.0,0.0
2023-06-02 10:30:00-04:00,213.72999572753906,216.94000244140625,213.2406005859375,5.378213884337134,31370506,0.0,0.0
2023-06-02 11:30:00-04:00,216.62269592285156,217.25,214.6199951171875,5.372428515794577,21314737,0.0,0.0
2023-06-02 12:30:00-04:00,215.38499450683594,216.91000366210938,215.02999877929688,5.377521263796999,16098149,0.0,0.0
2023-06-02 13:30:00-04:00,216.49000549316406,216.5998992919922,213.82000732421875,5.372496736386561,16741786,0.0,0.0
2023-06-02 14:30:00-04:00,215.41000366210938,216.1999969482422,214.3000030517578,5.370079755498366,16568864,0.0,0.0
2023-06-02 15:30:00-04:00,214.8800048828125,215.02999877929688,213.52000427246094,5.365835823983879,10705898,0.0,0.0
2023-06-05 09:30:00-04:00,219.0,221.2899932861328,216.39999389648438,5.3804695701756335,47211858,0.0,0.0
2023-06-05 10:30:00-04:00,217.12420654296875,220.1999969482422,216.75999450683594,5.388918781855753,23596104,0.0,0.0
2023-06-05 11:30:00-04:00,218.92999267578125,219.27000427246094,216.82000732421875,5.386831335953015,18851094,0.0,0.0
2023-06-05 12:30:00-04:00,218.50999450683594,219.38999938964844,217.32000732421875,5.382704472612997,13742348,0.0,0.0
2023-06-05 13:30:00-04:00,217.61000061035156,218.55999755859375,216.20680236816406,5.3775364882852505,14277222,0.0,0.0
2023-06-05 14:30:00-04:00,216.46009826660156,217.1699981689453,214.52000427246094,5.379413385167675,19667947,0.0,0.0
2023-06-05 15:30:00-04:00,216.8800048828125,218.1999969482422,216.75999450683594,5.382612541213111,9829475,0.0,0.0
2023-06-06 09:30:00-04:00,216.13999938964844,216.86000061035156,212.52999877929688,5.3695210999762155,37368922,0.0,0.0
2023-06-06 10:30:00-04:00,214.77999877929688,219.0800018310547,214.75,5.383760831554499,28331438,0.0,0.0
2023-06-06 11:30:00-04:00,217.84500122070312,220.97000122070312,217.77000427246094,5.397076113688332,22536960,0.0,0.0
2023-06-06 12:30:00-04:00,220.75,220.88999938964844,217.82000732421875,5.392713474041344,18667914,0.0,0.0
2023-06-06 13:30:00-04:00,219.7899932861328,220.4499969482422,219.0050048828125,5.394990267661034,12227868,0.0,0.0
2023-06-06 14:30:00-04:00,220.30499267578125,220.64999389648438,219.27999877929688,5.393354792983117,11750915,0.0,0.0
2023-06-06 15:30:00-04:00,219.9499969482422,221.91000366210938,218.92999267578125,5.399474028168097,10567260,0.0,0.0
2023-06-07 09:30:00-04:00,228.0,230.82960510253906,225.8000030517578,5.431098451058932,55213813,0.0,0.0
2023-06-07 10:30:00-04:00,228.3800048828125,229.8000030517578,224.5500030517578,5.432848272843745,32171005,0.0,0.0
2023-06-07 11:30:00-04:00,228.80140686035156,229.51010131835938,223.1999969482422,5.410775581531119,26825777,0.0,0.0
2023-06-07 12:30:00-04:00,223.80999755859375,225.75,223.77200317382812,5.415171083260019,17861071,0.0,0.0
2023-06-07 13:30:00-04:00,224.81500244140625,227.24000549316406,223.92999267578125,5.421551757308357,17669579,0.0,0.0
2023-06-07 14:30:00-04:00,226.22000122070312,226.35000610351562,224.27999877929688,5.416944501147787,17837640,0.0,0.0
2023-06-07 15:30:00-04:00,225.19000244140625,226.07000732421875,223.24000549316406,5.414365567628087,13287485,0.0,0.0
2023-06-08 09:30:00-04:00,224.22000122070312,229.27000427246094,223.00999450683594,5.433547345131459,38135630,0.0,0.0
2023-06-08 10:30:00-04:00,228.96090698242188,233.3300018310547,228.60000610351562,5.449599621888454,32803392,0.0,0.0
2023-06-08 11:30:00-04:00,232.67999267578125,233.1999969482422,231.14999389648438,5.449314231016302,20007882,0.0,0.0
2023-06-08 12:30:00-04:00,232.60000610351562,232.6199951171875,230.67999267578125,5.44613933773924,12809013,0.0,0.0
2023-06-08 13:30:00-04:00,231.85000610351562,233.08999633789062,230.85000610351562,5.449702778091268,14659463,0.0,0.0
2023-06-08 14:30:00-04:00,232.69000244140625,234.5050048828125,232.3800048828125,5.455577091165147,17114246,0.0,0.0
2023-06-08 15:30:00-04:00,234.05999755859375,235.22999572753906,233.35000610351562,5.458947038461999,12367615,0.0,0.0
2023-06-09 09:30:00-04:00,249.07000732421875,252.4199981689453,245.09190368652344,5.524032437770545,66855890,0.0,0.0
2023-06-09 10:30:00-04:00,250.64999389648438,251.3000030517578,245.83999633789062,5.509530041818534,34350454,0.0,0.0
2023-06-09 11:30:00-04:00,247.02630615234375,249.1999969482422,242.75,5.497659887674605,24875526,0.0,0.0
2023-06-09 12:30:00-04:00,244.1298065185547,247.8800048828125,242.02000427246094,5.510784128133356,23037631,0.0,0.0
2023-06-09 13:30:00-04:00,247.3699951171875,247.5500030517578,245.25999450683594,5.507808143883427,16410867,0.0,0.0
2023-06-09 14:30:00-04:00,246.6300048828125,246.8699951171875,243.3699951171875,5.497844198763994,19170074,0.0,0.0
